node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
4,99,80,179,0.5045098885474434,43280,0
16,80,41,121,0.5589911985804513,8331,0
45,89,29,118,0.5133884131691088,9147,0
93,83,34,117,0.5535405468766957,8554,0
7,83,33,116,0.5822041876019447,9186,0
31,99,70,169,0.3923466166163937,39331,1
69,80,36,116,0.5023164028829628,8071,1
72,91,22,113,0.4524869105679778,8044,1
59,87,25,112,0.40681051789424455,8177,1
37,65,32,97,0.3963522499395787,7946,1
51,99,51,150,0.5534646066128522,22456,2
64,99,44,143,0.3147039560020329,22885,2
37,91,29,120,0.7931197612981116,7246,2
76,78,20,98,0.4605048646445815,8120,2
94,69,26,95,0.5998199712308717,8044,2
89,99,65,164,0.4631744542467963,24162,3
41,99,60,159,0.5755756610007325,23807,3
26,95,30,125,0.5509990039513639,8337,3
2,85,29,114,0.5072627423163647,8136,3
38,79,34,113,0.6453422879756668,8664,3
92,99,71,170,0.4526538538897326,35539,4
14,91,32,123,0.6589192862267004,8115,4
63,87,29,116,0.6722442284596998,7665,4
72,80,29,109,0.4514138287133829,7631,4
3,76,27,103,0.7076726640415323,8070,4
85,99,56,155,0.4362962142016889,19659,5
2,83,22,105,0.4463500547076661,7299,5
78,69,19,88,0.3377854572686881,16451,5
8,61,21,82,0.3198613012039349,7375,5
99,50,19,69,0.4700711779809234,7136,5
86,99,68,167,0.4883719214900188,40524,6
14,96,31,127,0.6048810113859282,8064,6
67,94,33,127,0.4829025973614303,8466,6
21,75,32,107,0.3060221331066519,8594,6
75,75,28,103,0.6685284952991918,8067,6
0,99,70,169,0.42953310593326494,26347,7
3,83,39,122,0.5890180795833357,8110,7
94,85,36,121,0.5829421899519476,8011,7
57,85,34,119,0.5736921270445587,23265,7
55,84,26,110,0.6617832762335186,8033,7
34,99,60,159,0.3568551916084185,33932,8
2,90,25,115,0.3862322087119245,7486,8
41,74,23,97,0.28073696822370925,7682,8
74,66,22,88,0.27770205856821684,7641,8
83,53,25,78,0.3333915647121365,7433,8
98,99,62,161,0.3412277743741995,35360,9
49,91,32,123,0.4971618279149642,7401,9
82,85,26,111,0.3605845802226199,7551,9
78,85,22,107,0.4038622363409041,7458,9
24,72,31,103,0.4605982980081392,7538,9
43,99,75,174,0.3147699476234516,35364,10
50,86,37,123,0.3975489494907877,8399,10
28,89,29,118,0.5347490943069143,8140,10
35,76,28,104,0.4721673240661792,7708,10
57,69,33,102,0.6055040374892421,7663,10
72,99,70,169,0.3762737661161464,33695,11
47,96,37,133,0.5813110117859751,8658,11
25,92,33,125,0.7678901100591008,9849,11
81,83,39,122,0.6619054982412758,7922,11
38,90,28,118,0.5763335305365439,7839,11
72,99,59,158,0.3147384358450246,29675,12
20,71,29,100,0.6481992228356753,7795,12
65,75,23,98,0.557531552785984,7514,12
53,70,27,97,0.3511668154032072,7313,12
44,80,16,96,0.6615878999593983,7000,12
11,99,64,163,0.3855630121966963,38515,13
38,79,38,117,0.24874553161236665,8354,13
66,78,38,116,0.40476220977271615,7478,13
39,73,40,113,0.525097168727988,7536,13
47,68,37,105,0.3177970468694506,7725,13
90,99,56,155,0.41303357041350747,24195,14
53,99,49,148,0.3861023682826844,23990,14
63,78,28,106,0.37321232210481,7929,14
26,73,21,94,0.37114565115522813,7843,14
82,65,26,91,0.3335265056782548,7911,14
8,99,79,178,0.5678862805475534,35205,15
72,92,36,128,0.5063115401364201,8418,15
73,94,32,126,0.5866694441229818,7949,15
99,89,34,123,0.4929295482554487,10136,15
75,82,36,118,0.696934880034458,7963,15
81,99,70,169,0.4021901704062375,34318,16
51,92,37,129,0.4323570949804008,7809,16
28,84,35,119,0.5915346171997575,7647,16
88,90,27,117,0.5359576209082301,7760,16
39,80,33,113,0.4919341733187586,7895,16
29,99,71,170,0.4236798119833301,36337,17
93,86,36,122,0.7430693210293269,8457,17
5,90,31,121,0.43460269012913744,8171,17
59,92,27,119,0.6720406004532589,8457,17
64,86,33,119,0.4335640820694147,8396,17
37,99,68,167,0.490961967611,34434,18
43,85,32,117,0.5263081745458731,7866,18
92,88,23,111,0.5565115818902746,7908,18
38,80,28,108,0.5635361895454983,7273,18
96,87,20,107,0.43179065662068655,7742,18
39,99,74,173,0.4257143325560031,37938,19
49,88,43,131,0.5109377501732997,7601,19
78,87,36,123,0.6414604151884118,8071,19
12,81,40,121,0.7853045046638963,7771,19
81,80,41,121,0.4789968148022662,7991,19
65,99,57,156,0.3007999205887911,21470,20
94,99,54,153,0.3079389685480519,20791,20
2,76,28,104,0.4899937225124593,7231,20
16,75,27,102,0.5740115005915369,7466,20
89,73,29,102,0.7187220472227199,7754,20
75,99,62,161,0.6708294431340045,29017,21
0,99,57,156,0.3659797919332792,28662,21
4,96,39,135,0.716930306135145,9214,21
76,96,28,124,0.838400422186071,8820,21
90,84,39,123,0.8295275929006852,8636,21
17,99,60,159,0.3193761336122285,43741,22
22,89,21,110,0.6900753896908506,7930,22
34,69,29,98,0.5676930476901556,8124,22
25,76,21,97,0.6974057909503072,8100,22
18,78,18,96,0.40393712418210104,7917,22
86,99,65,164,0.3863804432501017,36913,23
39,82,25,107,0.5646931488825093,7724,23
85,71,33,104,0.6681753937302767,7439,23
30,76,25,101,0.6179272180973385,7358,23
10,74,24,98,0.3682223345213277,7543,23
14,99,64,163,0.2966852898887585,37063,24
59,93,27,120,0.5556295229733194,7961,24
13,83,31,114,0.5154243038009261,7931,24
73,84,27,111,0.4785930773928626,7605,24
6,83,26,109,0.5331358208530159,7755,24
30,99,78,177,0.4842974068893727,42713,25
92,97,28,125,0.6656098985180942,8550,25
60,84,39,123,0.4308271236928351,8718,25
51,90,31,121,0.7688971883428851,8580,25
52,81,35,116,0.7670328676260093,8412,25
4,99,54,153,0.32270291485748426,34837,26
85,78,19,97,0.4606327942787656,7085,26
41,75,22,97,0.3744445067806949,7347,26
21,74,18,92,0.3111139701355909,7034,26
8,71,15,86,0.5336434951795774,7149,26
79,99,67,166,0.30155576644102217,36954,27
50,86,43,129,0.4104306432359455,7508,27
2,82,39,121,0.455314893641292,7160,27
46,76,42,118,0.3549739429411869,7297,27
43,72,41,113,0.3713687297227242,7082,27
22,99,63,162,0.5648870253483425,22843,28
24,99,55,154,0.3930214611219215,23082,28
21,86,25,111,0.4949768640613908,8238,28
94,80,23,103,0.4701944701910866,7860,28
43,75,26,101,0.4820551915517615,7689,28
83,99,64,163,0.35074950216699863,31043,29
2,87,23,110,0.9115866355290746,7466,29
8,81,27,108,0.8641948643428916,7614,29
87,73,28,101,0.6238919056389429,8072,29
7,75,23,98,0.4951090667929864,7807,29
89,99,56,155,0.4567035160227233,27884,30
5,89,25,114,0.4441920104858004,7657,30
93,80,24,104,0.8119108279110197,7086,30
90,72,28,100,0.5523065000513864,7282,30
33,75,25,100,0.6367491557695094,7489,30
5,99,72,171,0.3449774251437549,36666,31
21,89,28,117,0.7289069803963701,7704,31
29,83,25,108,0.3853206278542114,7702,31
35,75,26,101,0.43628055659947496,7955,31
13,73,27,100,0.7006906526014052,7674,31
82,99,67,166,0.3109546336761134,34588,32
87,92,35,127,1.0,8014,32
67,93,30,123,0.7091241921923077,8211,32
48,91,32,123,0.7885272734538171,7961,32
18,88,32,120,0.8088821943184301,8116,32
75,99,69,168,0.29528725915444626,44607,33
9,97,35,132,0.6414774139031567,8009,33
41,95,35,130,0.6545799925922436,8173,33
88,84,38,122,0.5534313507569579,8278,33
63,84,29,113,0.6040997698119005,8327,33
18,99,80,179,0.4020867488974859,39348,34
30,98,35,133,0.4857123109527816,8349,34
67,93,28,121,0.6771866496727128,8074,34
54,76,37,113,0.5319419749463661,8730,34
26,84,28,112,0.6083154875386955,8263,34
27,99,62,161,0.32944595956346084,39269,35
34,84,34,118,0.4879994996400238,7898,35
11,87,28,115,0.6420811293939399,7467,35
57,88,24,112,0.446493537540585,7566,35
93,82,26,108,0.30668816457519305,7514,35
79,99,63,162,0.4990757338226787,30242,36
81,74,27,101,0.5439336957286114,7797,36
13,68,31,99,0.3577095713990466,7840,36
34,69,29,98,0.4759048752366884,6941,36
74,67,30,97,0.4852246598973597,8068,36
37,99,49,148,0.3093924234029741,23920,37
68,99,46,145,0.5121713736311685,22486,37
33,98,22,120,0.6915039849529971,6930,37
39,93,23,116,0.39060253052241856,7104,37
78,90,22,112,0.4313492576761488,7298,37
15,99,64,163,0.38931721727118,33188,38
40,79,48,127,0.4152114071520209,7298,38
6,79,45,124,0.4275940661012796,7561,38
63,71,45,116,0.4034792198413791,7875,38
37,69,45,114,0.3925067464312568,7223,38
93,99,65,164,0.3426172190805231,32911,39
44,87,34,121,0.37865682729469335,6782,39
83,84,32,116,0.3682504601378678,7324,39
19,79,22,101,0.3808671011030292,6805,39
64,69,27,96,0.4961247740400988,7082,39
3,99,53,152,0.412970458461517,23164,40
80,99,52,151,0.3230047769603541,24029,40
30,83,26,109,0.6052375077703489,8208,40
39,85,21,106,0.4644975702160237,8371,40
44,70,33,103,0.6173460748230247,7812,40
25,99,62,161,0.3863493385097905,40370,41
40,81,32,113,0.682438610871172,7655,41
72,86,26,112,0.5007667151626787,8159,41
84,82,26,108,0.443355561880017,7860,41
75,71,28,99,0.5614547816761752,7796,41
79,99,68,167,0.3986510030775934,33463,42
69,96,35,131,0.7113621586821721,8606,42
0,91,32,123,0.6411399047272969,8510,42
31,75,33,108,0.6483053062761523,8716,42
66,70,37,107,0.3177812395168336,9207,42
73,99,69,168,0.3151896063881139,35167,43
22,95,31,126,0.8162143501749591,7786,43
31,85,27,112,0.2704090693541171,7857,43
1,82,30,112,0.3708088767375797,7616,43
29,77,31,108,0.34033124223951194,8136,43
36,99,63,162,0.4745460203583889,22966,44
49,99,51,150,0.41979199694508573,23644,44
46,93,30,123,0.3861070516299472,7642,44
57,85,23,108,0.5504438640741913,7873,44
67,63,33,96,0.4061138454144809,7912,44
7,99,71,170,0.3470825462232112,35480,45
91,85,42,127,0.5961198873075391,8226,45
52,85,36,121,0.6575084071736961,7413,45
1,92,29,121,0.554111047574237,7491,45
39,81,39,120,0.5482413818320504,7576,45
8,99,70,169,0.3128725559425071,31955,46
35,94,26,120,0.3763445964722193,7912,46
26,88,30,118,0.6910447642018452,7467,46
59,73,29,102,0.5217761547526819,7912,46
57,72,26,98,0.6567884283638974,7385,46
94,99,59,158,0.4641033954907589,25027,47
21,99,57,156,0.3133056448726226,25312,47
77,83,28,111,0.5204254476741825,7604,47
69,80,30,110,0.4511944420860313,7519,47
45,78,31,109,0.4138793608164147,7818,47
31,99,76,175,0.4131643522719656,36029,48
81,93,41,134,0.6673618216648199,8031,48
12,91,35,126,0.8129525241115153,7372,48
95,84,36,120,0.7549542433729279,7929,48
37,89,28,117,0.7497328033579069,7946,48
17,99,67,166,0.3551951977482927,41539,49
22,90,34,124,0.7696269483622039,8266,49
92,83,32,115,0.3997673780966303,8356,49
60,81,33,114,0.4620104242330061,8149,49
43,83,28,111,0.4698633801337164,8379,49
